#{"t_start": 1657101739.2384076, "env_id": "JTL-v0"}
r,l,t
-3.0,9,82.043481
-2.333333,8,82.064181
-3.0,9,82.089152
-2.333333,8,82.107575
-3.0,9,82.13249
-2.333333,8,82.155064
-2.333333,8,82.176229
-2.333333,8,82.196541
-2.333333,8,82.21812
-3.0,9,82.244491
-2.333333,8,82.267581
-3.0,9,82.29306
-2.333333,8,82.315608
-3.0,9,82.340183
-2.333333,8,82.365784
-2.333333,8,82.385679
-3.0,9,82.410461
-2.333333,8,82.43122
-3.25,11,82.465762
-2.333333,8,82.488269
-3.0,9,82.513134
-3.0,9,82.53943
-3.0,9,82.562811
-3.0,9,82.585696
-3.25,11,82.615406
-3.0,9,82.638743
-2.333333,8,82.6554
-2.333333,8,82.677626
-3.0,9,82.702482
-2.333333,8,82.725609
-2.333333,8,82.748491
-2.333333,8,82.769706
-2.333333,8,82.792745
-2.416667,9,82.816904
-2.333333,8,82.837656
-3.0,9,82.861021
-3.0,9,82.883996
-2.333333,8,82.903417
-2.333333,8,82.926153
-3.0,9,82.955039
-2.333333,8,82.976417
-2.333333,8,82.997217
-3.0,9,83.021432
-2.333333,8,83.04224
-2.333333,8,83.063678
-2.333333,8,83.08623
-3.0,9,83.110317
-3.0,9,83.135922
-3.0,9,83.16088
-2.333333,8,83.182518
-2.333333,8,83.204456
-3.0,9,83.228544
-3.0,9,83.25422
-2.333333,8,83.275903
-2.333333,8,83.295803
-2.333333,8,83.317578
-2.333333,8,83.339452
-2.333333,8,83.362669
-3.0,9,83.386631
-3.0,9,83.410753
-2.333333,8,83.432506
-3.0,9,83.459677
-2.333333,8,83.481924
-3.0,9,83.505779
-2.333333,8,83.527656
-2.333333,8,83.549933
-2.333333,8,83.571584
-2.333333,8,83.593473
-3.0,9,83.618475
-3.0,9,83.641773
-3.0,9,83.665445
-2.333333,8,83.687127
-3.0,9,83.712416
-3.0,9,83.736875
-3.0,9,83.760634
-2.333333,8,83.781042
-3.0,9,83.805722
-2.333333,8,83.828638
-3.0,9,83.852525
-3.0,9,83.877155
-3.0,9,83.901853
-2.333333,8,83.922315
-3.0,9,83.945995
-2.333333,8,83.971101
-2.333333,8,83.993275
-2.333333,8,84.014237
-2.333333,8,84.036251
-3.0,9,84.058656
-3.0,9,84.081551
-2.333333,8,84.10408
-3.0,9,84.126311
-2.333333,8,84.148524
-2.333333,8,84.17032
-3.0,9,87.263882
-2.333333,8,87.283346
-3.0,9,87.302817
-2.333333,8,87.320789
-3.0,9,87.340388
-3.0,9,87.364683
-3.0,9,87.389036
-2.333333,8,87.41006
-3.0,9,87.435723
-3.0,9,87.459064
-2.333333,8,87.481363
-2.333333,8,87.502618
-3.083333,10,87.537495
-3.0,9,87.566771
-2.333333,8,87.596508
-3.0,9,87.628599
-3.0,9,87.661528
-3.0,9,87.693849
-2.333333,8,87.713221
-2.333333,8,87.730643
-3.0,9,87.755137
-2.333333,8,87.776776
-3.0,9,87.801964
-3.0,9,87.82653
-3.0,9,87.851131
-2.333333,8,87.872017
-2.333333,8,87.894283
-2.333333,8,87.916226
-2.333333,8,87.938503
-2.333333,8,87.960625
-2.333333,8,87.987017
-2.333333,8,88.008532
-3.0,9,88.032791
-3.0,9,88.057239
-2.333333,8,88.079379
-3.0,9,88.103709
-2.333333,8,88.124774
-3.0,9,88.148957
-3.0,9,88.173024
-2.333333,8,88.196877
-3.0,9,88.220904
-3.0,9,88.244408
-3.0,9,88.269996
-2.333333,8,88.29774
-2.333333,8,88.319729
-3.0,9,88.347392
-3.0,9,88.371799
-3.0,9,88.396729
-2.333333,8,88.415957
-2.333333,8,88.43838
-2.333333,8,88.460382
-3.0,9,88.486415
-3.0,9,88.511279
-2.333333,8,88.532982
-2.333333,8,88.561685
-2.333333,8,88.585379
-2.333333,8,88.60712
-3.0,9,88.630894
-3.0,9,88.655069
-3.0,9,88.680155
-3.0,9,88.708671
-3.0,9,88.731371
-3.0,9,88.757227
-3.0,9,88.781493
-3.0,9,88.807532
-3.0,9,88.828689
-2.333333,8,88.851029
-2.416667,9,88.876044
-2.333333,8,88.897133
-3.0,9,88.92176
-3.0,9,88.946568
-3.0,9,88.970638
-2.333333,8,88.99654
-3.0,9,89.021502
-2.333333,8,89.042684
-2.333333,8,89.065157
-3.0,9,89.090447
-3.0,9,89.114431
-3.0,9,89.138447
-2.333333,8,89.1602
-3.0,9,89.186033
-3.0,9,89.209235
-2.333333,8,89.229417
-2.333333,8,89.250145
-3.0,9,89.274432
-2.333333,8,89.297997
-2.333333,8,89.318906
-3.0,9,89.342806
-3.0,9,89.36787
-3.0,9,89.39261
-3.0,9,89.417083
-2.333333,8,89.438248
-3.0,9,89.462079
-2.333333,8,89.48751
-3.0,9,89.512399
-3.0,9,89.53593
-3.0,9,89.561388
-2.333333,8,89.583519
-3.0,9,89.606548
-2.333333,8,89.628486
-3.083333,10,89.655596
-3.0,9,89.678769
-2.333333,8,89.698437
-2.333333,8,89.719413
-3.0,9,89.743041
-3.0,9,89.767671
-2.333333,8,89.789578
-2.333333,8,89.811002
-2.333333,8,89.833266
-3.0,9,89.858213
-3.0,9,89.883669
-2.333333,8,89.905389
-2.333333,8,89.927948
-2.333333,8,89.950301
-2.333333,8,89.972206
-3.0,9,89.99889
-3.0,9,90.023496
-3.0,9,90.048366
-3.0,9,90.071678
-2.333333,8,90.093782
-3.0,9,90.118804
-3.0,9,90.143492
-3.0,9,90.168728
-3.0,9,90.19464
-2.333333,8,90.215116
-2.333333,8,90.237117
-2.333333,8,90.258415
-3.0,9,90.28065
-3.0,9,90.303862
-2.333333,8,90.328732
-3.0,9,90.352416
-2.333333,8,90.373616
-3.0,9,90.399466
-3.0,9,90.423306
-3.0,9,90.446837
-2.333333,8,90.467595
-3.0,9,90.495614
-2.333333,8,90.517082
-2.333333,8,90.538026
-2.333333,8,90.559251
-2.333333,8,90.579653
-2.333333,8,90.601433
-2.333333,8,90.622849
-2.333333,8,90.64457
-2.333333,8,90.669431
-2.333333,8,90.691492
-3.0,9,90.716916
-2.333333,8,90.738671
-2.333333,8,90.761132
-3.0,9,90.785846
-2.333333,8,90.808327
-2.333333,8,90.830081
-3.0,9,90.855438
-2.333333,8,90.876852
-2.333333,8,90.898981
-3.0,9,90.923288
-3.083333,10,90.951538
-3.0,9,90.974982
-3.0,9,91.004636
-3.0,9,91.030653
-3.0,9,91.053358
-2.333333,8,91.075246
-3.0,9,91.100187
-3.0,9,91.124759
-2.333333,8,91.146617
-2.333333,8,91.166812
-3.0,9,91.190061
-3.0,9,91.214548
-2.333333,8,91.235659
-2.333333,8,91.256129
-3.0,9,91.2795
-2.333333,8,91.302602
-2.333333,8,91.324208
-2.333333,8,91.349818
-2.333333,8,91.373435
-2.333333,8,91.394207
-2.333333,8,91.415763
-3.0,9,91.441876
-2.333333,8,91.464692
-3.0,9,91.489055
-3.0,9,91.524821
-3.0,9,91.550959
-2.333333,8,91.572486
-2.333333,8,91.594261
-2.333333,8,91.615985
-2.333333,8,91.635667
-3.0,9,91.660802
-2.333333,8,91.681859
-3.0,9,91.706202
-3.0,9,91.729886
-3.0,9,91.75334
-3.0,9,91.777244
-3.0,9,91.80042
-2.333333,8,91.822799
-3.0,9,91.848117
-3.0,9,91.872907
-2.333333,8,91.894568
-3.0,9,91.920032
-2.333333,8,91.940531
-3.0,9,91.965789
-3.0,9,91.990462
-2.333333,8,92.017242
-3.0,9,92.040567
-2.333333,8,92.062126
-3.0,9,92.086573
-2.333333,8,92.109195
-2.333333,8,92.130518
-2.333333,8,92.152685
-2.333333,8,92.173414
-3.0,9,92.19836
-2.333333,8,92.220591
-3.0,9,92.244418
-3.0,9,92.268203
-3.0,9,92.292838
-3.0,9,92.317841
-3.0,9,92.342991
-3.0,9,92.367352
-3.0,9,92.391943
-2.333333,8,92.414142
-2.333333,8,92.435719
-2.333333,8,92.457931
-2.333333,8,92.47838
-3.0,9,92.505701
-3.0,9,92.530443
-2.333333,8,92.551748
-3.0,9,92.576175
-3.0,9,92.599611
-2.333333,8,92.621237
-3.0,9,92.64567
-3.0,9,92.672831
-3.0,9,92.697837
-2.333333,8,92.720353
-3.0,9,92.744953
-2.333333,8,92.768056
-2.333333,8,92.790432
-2.333333,8,92.812064
-3.0,9,92.835062
-3.0,9,92.859125
-3.0,9,92.882752
-2.333333,8,92.903765
-3.0,9,100.873803
-2.333333,8,100.889573
-3.0,9,100.909162
-2.333333,8,100.930124
-2.333333,8,100.951833
-2.333333,8,100.974186
-2.333333,8,100.995336
-3.0,9,101.021467
-3.0,9,101.046153
-2.333333,8,101.068078
-2.333333,8,101.091472
-3.0,9,101.135514
-2.333333,8,101.157977
-2.333333,8,101.179295
-2.333333,8,101.20103
-3.0,9,101.225609
-3.0,9,101.25129
-3.0,9,101.276464
-3.0,9,101.300665
-3.0,9,101.324329
-3.0,9,101.348034
-2.333333,8,101.369158
-3.0,9,101.393415
-3.0,9,101.418692
-2.333333,8,101.441076
-2.333333,8,101.462034
-3.0,9,101.487296
-3.0,9,101.511741
-2.333333,8,101.535943
-3.0,9,101.562186
-2.333333,8,101.584829
-2.333333,8,101.607252
-2.333333,8,101.629693
-2.333333,8,101.651771
-3.0,9,101.674886
-3.0,9,101.699894
-3.0,9,101.723751
-3.0,9,101.748053
-3.0,9,101.771912
-2.333333,8,101.793435
-2.333333,8,101.815634
-2.333333,8,101.838298
-3.0,9,101.863121
-2.333333,8,101.884796
-3.0,9,101.909552
-2.333333,8,101.930498
-2.333333,8,101.952723
-2.333333,8,101.973077
-3.0,9,101.998093
-3.0,9,102.025018
-3.0,9,102.050658
-2.333333,8,102.07523
-2.333333,8,102.097438
-3.0,9,102.121187
-3.0,9,102.146561
-3.0,9,102.170174
-3.0,9,102.195796
-3.0,9,102.221997
-3.0,9,102.248461
-2.333333,8,102.270411
-2.333333,8,102.292392
-3.0,9,102.315963
-2.333333,8,102.341909
-3.0,9,102.367169
-2.333333,8,102.389158
-3.0,9,102.414097
-3.0,9,102.43819
-3.0,9,102.462675
-3.0,9,102.485758
-3.0,9,102.509624
-3.0,9,102.536112
-2.333333,8,102.558595
-2.333333,8,102.580609
-3.0,9,102.616937
-3.0,9,102.641955
-3.0,9,102.668137
-3.0,9,102.690805
-2.333333,8,102.713059
-3.0,9,102.737458
-3.0,9,102.762049
-2.333333,8,102.782758
-3.0,9,102.805403
-3.0,9,102.830025
-2.333333,8,102.851795
-3.0,9,102.877024
-2.333333,8,102.898892
-2.333333,8,102.919423
-3.0,9,102.945078
-2.333333,8,102.968847
-2.333333,8,102.99116
-2.333333,8,103.01174
-3.0,9,103.038025
-3.0,9,103.064921
-2.333333,8,103.087993
-2.333333,8,103.110736
-2.333333,8,103.132507
-2.333333,8,103.154615
-2.333333,8,103.177628
-2.333333,8,103.199437
-2.333333,8,103.221137
-2.333333,8,103.242453
-2.333333,8,103.264747
-2.333333,8,103.284441
-3.0,9,103.30947
-3.0,9,103.333568
-2.333333,8,103.353578
-2.333333,8,103.375038
-2.333333,8,103.396902
-2.333333,8,103.419216
-2.333333,8,103.442362
-3.0,9,103.465546
-3.0,9,103.489732
-2.333333,8,103.510306
-3.0,9,103.537815
-2.333333,8,103.559338
-3.0,9,103.585772
-2.333333,8,103.607478
-3.0,9,103.63294
-2.333333,8,103.655729
-2.333333,8,103.677547
-3.0,9,103.702226
-3.0,9,103.727352
-3.0,9,103.752652
-2.333333,8,103.774815
-2.333333,8,103.797102
-3.0,9,103.821482
-2.333333,8,103.842795
-2.333333,8,103.86394
-2.333333,8,103.885665
-3.0,9,103.907955
-2.333333,8,103.929912
-2.333333,8,103.950945
-2.333333,8,103.973356
-2.333333,8,103.993675
-2.333333,8,104.017131
-3.0,9,104.045909
-2.333333,8,104.069094
-2.333333,8,104.09051
-3.0,9,104.115721
-2.333333,8,104.137573
-3.0,9,104.162525
-3.0,9,104.188165
-2.333333,8,104.210334
-2.333333,8,104.231723
-3.0,9,104.256228
-3.0,9,104.281104
-2.333333,8,104.305181
-2.333333,8,104.32416
-3.0,9,104.347864
-2.333333,8,104.370774
-3.0,9,104.396924
-3.0,9,104.419744
-2.333333,8,104.441277
-3.0,9,104.467077
-2.333333,8,104.488056
-2.333333,8,104.510363
-3.0,9,104.537061
-2.333333,8,104.561172
-2.333333,8,104.585249
-2.333333,8,104.611126
-2.333333,8,104.632249
-2.333333,8,104.652918
-2.333333,8,104.676888
-3.0,9,104.701032
-2.333333,8,104.722042
-2.333333,8,104.744596
-2.333333,8,104.767347
-2.333333,8,104.787748
-3.0,9,104.81108
-3.0,9,104.835493
-3.0,9,104.859541
-3.0,9,104.883145
-3.0,9,104.907289
-2.333333,8,104.926529
-2.333333,8,104.950411
-3.0,9,104.972306
-3.0,9,104.996915
-2.333333,8,105.018265
-2.333333,8,105.042525
-2.333333,8,105.06785
-2.333333,8,105.090185
-2.333333,8,105.117386
-2.333333,8,105.138483
-2.333333,8,105.159399
-2.333333,8,105.180854
-2.333333,8,105.201835
-2.333333,8,105.223789
-2.333333,8,105.244523
-2.333333,8,105.2664
-3.0,9,105.290548
-2.333333,8,105.314742
-3.0,9,105.337094
-2.333333,8,105.358204
-2.333333,8,105.37952
-3.0,9,105.402564
-2.333333,8,105.424155
-3.0,9,105.446682
-3.0,9,105.471763
-2.333333,8,105.493369
-2.333333,8,105.514808
-3.0,9,105.541784
-3.0,9,105.56762
-3.0,9,105.593333
-2.333333,8,105.61657
-2.333333,8,105.639032
-3.0,9,105.663006
-2.333333,8,105.68423
-3.0,9,105.709718
-2.333333,8,105.731782
-3.0,9,105.757582
-3.0,9,105.783568
-3.0,9,105.808121
-2.333333,8,105.829286
-2.333333,8,105.851473
-3.0,9,105.875441
-3.0,9,105.899614
-3.0,9,105.923443
-2.333333,8,105.945168
-2.333333,8,105.967196
-3.0,9,105.99176
-3.0,9,106.016602
-3.0,9,106.04282
-3.0,9,106.067189
-2.333333,8,106.089953
-3.0,9,106.115984
-3.0,9,106.140042
-2.333333,8,106.161352
-2.333333,8,106.182356
-3.0,9,106.205957
-2.333333,8,106.226656
-3.0,9,106.250874
-2.333333,8,106.274578
-3.0,9,106.299896
-2.333333,8,106.323814
-3.0,9,106.348854
-3.0,9,106.373541
-2.333333,8,106.395245
-3.0,9,106.418201
-2.333333,8,106.440019
-2.333333,8,106.461216
-2.333333,8,106.483013
-2.333333,8,106.503264
-3.0,9,111.570886
-2.333333,8,111.588027
-3.0,9,111.607988
-2.333333,8,111.626631
-2.333333,8,111.648031
-2.333333,8,111.670313
-3.0,9,111.696208
-3.0,9,111.71964
-3.0,9,111.744052
-3.0,9,111.768728
-2.333333,8,111.790539
-2.333333,8,111.812068
-2.333333,8,111.833698
-3.0,9,111.85885
-2.333333,8,111.879651
-3.0,9,111.905455
-3.0,9,111.930484
-3.0,9,111.953423
-3.0,9,111.981498
-3.0,9,112.007587
-3.0,9,112.03143
-2.333333,8,112.061676
-3.0,9,112.087013
-3.0,9,112.111685
-3.0,9,112.134121
-2.333333,8,112.156164
-2.333333,8,112.178415
-3.0,9,112.201496
-3.0,9,112.226407
-2.333333,8,112.248397
-3.0,9,112.272852
-3.0,9,112.297315
-2.333333,8,112.318561
-2.333333,8,112.340617
-2.333333,8,112.360795
-3.0,9,112.385482
-2.333333,8,112.407693
-2.333333,8,112.428357
-2.333333,8,112.44943
-3.0,9,112.474413
-2.333333,8,112.497668
-3.0,9,112.522549
-3.0,9,112.545937
-3.0,9,112.575179
-3.0,9,112.597419
-3.0,9,112.621118
-3.0,9,112.643963
-2.333333,8,112.665403
-2.333333,8,112.68915
-3.0,9,112.714421
-2.333333,8,112.735113
-3.0,9,112.758192
-2.333333,8,112.779124
-3.0,9,112.8034
-2.333333,8,112.827034
-3.0,9,112.8514
-2.333333,8,112.873284
-3.0,9,112.897593
-3.0,9,112.923147
-2.333333,8,112.943362
-2.333333,8,112.965292
-3.0,9,112.991039
-3.0,9,113.016893
-2.333333,8,113.037156
-2.333333,8,113.057899
-2.333333,8,113.082571
-3.0,9,113.108525
-2.333333,8,113.130877
-3.0,9,113.155895
-3.0,9,113.179322
-2.333333,8,113.200025
-2.333333,8,113.220811
-3.0,9,113.245697
-3.0,9,113.272163
-2.333333,8,113.298962
-3.0,9,113.322933
-2.333333,8,113.344847
-3.0,9,113.369251
-3.0,9,113.392651
-3.0,9,113.415358
-3.0,9,113.441144
-3.0,9,113.464765
-3.0,9,113.49083
-2.333333,8,113.515625
-2.333333,8,113.535909
-2.333333,8,113.557987
-2.333333,8,113.584273
-3.0,9,113.609652
-3.0,9,113.634275
-2.333333,8,113.656889
-3.0,9,113.680833
-2.333333,8,113.702603
-3.0,9,113.727437
-2.333333,8,113.750124
-2.333333,8,113.77237
-2.333333,8,113.79466
-3.0,9,113.817967
-2.333333,8,113.838938
-2.333333,8,113.861078
-3.0,9,113.885717
-2.333333,8,113.907092
-2.333333,8,113.92698
-2.333333,8,113.94897
-3.0,9,113.972887
-3.0,9,113.996769
-2.333333,8,114.018876
-3.0,9,114.043879
-3.0,9,114.070972
-3.0,9,114.095988
-3.0,9,114.118472
-3.0,9,114.144459
-3.0,9,114.168571
-2.333333,8,114.189619
-2.333333,8,114.211397
-2.333333,8,114.233637
-2.333333,8,114.255134
-3.0,9,114.279889
-2.333333,8,114.300385
-3.0,9,114.324711
-2.333333,8,114.346149
-2.333333,8,114.368028
-3.0,9,114.393416
-3.0,9,114.417726
-3.0,9,114.442412
-2.333333,8,114.464042
-2.333333,8,114.486036
-2.333333,8,114.507704
-2.333333,8,114.529828
-2.333333,8,114.551768
-2.333333,8,114.576697
-3.0,9,114.601094
-3.0,9,114.627126
-2.333333,8,114.648746
-2.333333,8,114.668771
-3.0,9,114.694449
-3.0,9,114.717999
-2.333333,8,114.73957
-3.0,9,114.765292
-2.333333,8,114.78652
-2.916667,9,114.81206
-2.333333,8,114.832034
-3.0,9,114.856078
-3.0,9,114.879815
-2.333333,8,114.901158
-2.333333,8,114.923788
-2.333333,8,114.945416
-3.0,9,114.969564
-3.0,9,114.993414
-2.333333,8,115.014887
-2.333333,8,115.03562
-3.0,9,115.059999
-3.0,9,115.087576
-3.5,10,115.114616
-3.0,9,115.138676
-2.333333,8,115.160878
-3.0,9,115.184772
-2.333333,8,115.207139
-3.25,10,115.233536
-2.333333,8,115.253294
-3.0,9,115.276916
-3.0,9,115.305647
-2.333333,8,115.327097
-2.333333,8,115.349759
-3.0,9,115.375782
-2.333333,8,115.397406
-2.333333,8,115.41784
-2.333333,8,115.439534
-2.333333,8,115.462226
-3.0,9,115.488337
-3.0,9,115.512715
-2.333333,8,115.533343
-2.333333,8,115.554602
-2.333333,8,115.578251
-2.333333,8,115.60353
-2.333333,8,115.625292
-2.333333,8,115.646503
-3.0,9,115.670034
-2.333333,8,115.690776
-3.0,9,115.713996
-2.333333,8,115.734144
-3.0,9,115.75666
-2.333333,8,115.778531
-3.0,9,115.802807
-2.333333,8,115.824201
-3.0,9,115.848717
-3.0,9,115.872228
-2.333333,8,115.894824
-2.333333,8,115.916091
-3.0,9,115.941332
-2.333333,8,115.964268
-2.333333,8,115.98743
-3.0,9,116.011885
-3.0,9,116.03461
-2.333333,8,116.058901
-2.333333,8,116.081075
-2.333333,8,116.10635
-3.0,9,116.130344
-2.333333,8,116.15117
-3.0,9,116.17409
-2.333333,8,116.198415
-3.0,9,116.223533
-3.0,9,116.247446
-2.333333,8,116.26826
-2.333333,8,116.288898
-3.0,9,116.313543
-2.333333,8,116.335431
-3.0,9,116.359359
-2.333333,8,116.382321
-3.0,9,116.407719
-2.333333,8,116.428388
-3.0,9,116.453317
-2.333333,8,116.474922
-3.0,9,116.498503
-3.0,9,116.522367
-2.333333,8,116.543472
-2.333333,8,116.565704
-2.333333,8,116.591737
-2.333333,8,116.615627
-3.0,9,116.639752
-2.333333,8,116.663144
-2.333333,8,116.685448
-3.0,9,116.710194
-3.0,9,116.735317
-3.0,9,116.759676
-2.333333,8,116.782458
-2.333333,8,116.805173
-3.0,9,116.830214
-3.0,9,116.855201
-2.333333,8,116.876561
-2.333333,8,116.898784
-2.333333,8,116.921281
-2.333333,8,116.942452
-3.0,9,116.96704
-2.333333,8,116.988662
-2.333333,8,117.009243
-2.333333,8,117.030246
-2.333333,8,117.052577
-3.0,9,117.076728
-2.333333,8,117.103037
-2.333333,8,117.124929
-3.0,9,117.148444
-3.0,9,118.065624
-2.333333,8,118.081404
-2.333333,8,118.099253
-3.0,9,118.11896
-3.0,9,118.14235
-2.333333,8,118.163762
-3.0,9,118.187887
-2.333333,8,118.210335
-3.0,9,118.234535
-2.333333,8,118.255403
-3.0,9,118.278606
-3.0,9,118.303341
-3.0,9,118.327614
-3.0,9,118.352978
-3.0,9,118.376614
-2.333333,8,118.397652
-3.0,9,118.423179
-2.333333,8,118.446227
-2.333333,8,118.467494
-2.583333,10,118.493696
-3.0,9,118.51885
-3.0,9,118.54291
-3.0,9,118.567939
-3.0,9,118.59093
-3.0,9,118.619381
-3.0,9,118.644899
-3.0,9,118.668839
-3.0,9,118.693373
-2.333333,8,118.715687
-2.333333,8,118.736537
-2.333333,8,118.757144
-2.333333,8,118.781567
-3.0,9,118.805885
-3.0,9,118.829207
-2.333333,8,118.849757
-3.0,9,118.874127
-3.0,9,118.897434
-3.0,9,118.923838
-2.333333,8,118.947618
-2.333333,8,118.969512
-2.333333,8,118.990896
-3.0,9,119.01553
-2.333333,8,119.037351
-2.333333,8,119.058344
-3.0,9,119.083181
-3.0,9,119.112123
-3.0,9,119.137862
-2.333333,8,119.158832
-2.333333,8,119.182065
-3.0,9,119.207344
-2.333333,8,119.228624
-3.0,9,119.253261
-3.0,9,119.27664
-2.333333,8,119.297333
-2.333333,8,119.318928
-3.0,9,119.343842
-2.333333,8,119.366129
-3.0,9,119.39041
-3.0,9,119.415439
-3.0,9,119.440356
-2.333333,8,119.461803
-2.333333,8,119.483074
-2.333333,8,119.503856
-3.0,9,119.529732
-2.333333,8,119.551976
-2.333333,8,119.573265
-2.333333,8,119.593693
-2.333333,8,119.619268
-2.333333,8,119.6397
-2.666667,11,119.670754
-2.333333,8,119.693-3.33-2.333333,8,119.7153-2.3-2.333333,8,119.7367-2.3-3.0,9,119.761094
-2.333333,8,119.782495
-3.0,9,119.808066
-2.333333,8,119.8298-3.0-3.0,9,119.8542-3.0-3.0,9,119.8781-2.3-2.333333,8,119.9002-2.-3.166667,10,119.9282-2.3-3.0,9,119.95344
-3.0,9,119.978059
-3.0,9,120.005474
-3.0,9,120.03016
-3.0,9,120.054789
-3.0,9,120.079904
-3.0,9,120.103128
-3.0,9,120.129733
-2.333333,8,120.150851
-3.0,9,120.175081
-2.333333,8,120.196395
-2.333333,8,120.21918
-3.0,9,120.241313
-3.0,9,120.265113
-3.0,9,120.289482
-2.333333,8,120.310627
-2.333333,8,120.333155
-3.0,9,120.358082
-2.333333,8,120.380508
-3.0,9,120.406157
-3.0,9,120.431814
-2.333333,8,120.454084
-3.0,9,120.477096
-3.0,9,120.501103
-2.333333,8,120.521799
-3.0,9,120.545527
-3.0,9,120.570922
-2.333333,8,120.591888
-3.0,9,120.620734
-2.333333,8,120.643574
-3.0,9,120.667425
-3.0,9,120.694759
-3.0,9,120.719314
-2.333333,8,120.741633
-2.333333,8,120.764321
-2.333333,8,120.787418
-3.0,9,120.81091
-3.0,9,120.8359
-2.333333,8,120.857544
-3.0,9,120.883175
-3.0,9,120.908493
-2.333333,8,120.930948
-3.0,9,120.956469
-2.333333,8,120.9809
-3.0,9,121.005348
-2.333333,8,121.024922
-2.333333,8,121.04627
-2.333333,8,121.067837
-2.333333,8,121.086486
-3.0,9,121.110379
-2.333333,8,121.135543
-2.333333,8,121.15771
-2.333333,8,121.179563
-3.0,9,121.203367
-3.0,9,121.22749
-2.333333,8,121.250705
-3.0,9,121.274255
-2.333333,8,121.293793
-3.0,9,121.318473
-3.0,9,121.343208
-3.0,9,121.367899
-2.333333,8,121.389951
-3.0,9,121.414541
-3.0,9,121.439366
-3.0,9,121.464134
-3.0,9,121.491098
-2.333333,8,121.521739
-2.333333,8,121.541796
-3.0,9,121.565691
-3.0,9,121.589919
-2.333333,8,121.611721
-2.333333,8,121.638194
-2.333333,8,121.658406
-3.0,9,121.683626
-3.0,9,121.706919
-3.0,9,121.729872
-2.333333,8,121.752371
-2.333333,8,121.773453
-2.333333,8,121.794708
-2.333333,8,121.817487
-2.333333,8,121.839623
-3.0,9,121.864931
-2.333333,8,121.886893
-2.333333,8-3.0,9,121.9-3.0,9,121.934317
-2.333333,8,-2.666667,1-3.0,9,121.980-2.33-2.333333,8,122.000-3.0,-2.333333,8,12-3.0,9,122-3.0,9,12-2.333333-2.333333,8,122-2.33333-2.333333,8,122.-3.0,9,1-3.0,9,122.-2.33333-3.0,9,122.14176-2-2.333333,8,122.164135-2-2.333333,8,122.185413-3-2.333333,8,122.2-2.3333-3.583333,10,122.-2.33333-2.333333,8,122.-2.33333-2.333333,8,122.-2.33333-3.0,9,122.30416-3.-3.0,9,122.329119
-2.333333,8,122.35113-3.-2.333333,8,122.-3.0,9,1-3.0,9,122.-3.0,9,1-2.333333,8-3.0,9,122.45-3.0,9-3.0,9,122.47-2.333-2.333333,8,122.49-2.333-3.0,9,122.522307--2.333333,8,122.54-2.333-2.333333,8,122.56-2.333-2.333333,8,122.58-3.0,9-2.333333,8,1-3.0,9,122.-3.0,9,1-3.0,9,122.-3.0,9,1-2.333333,8-3.25,11,122.-2.33333-2.333333,8,122.-3.25,10-3.0,9,122.73-2.333-3.0,9,122.762193--3.0,9,122.788154--3.0,9,122.809949--2.75,12,122.842345
-3.0,9,122.866748
-3.0,9,122.891869
-3.0,9,122.917078
-2.333333,8,122.93943
-3.0,9,122.962006
-3.0,9,122.98492
-2.333333,8,123.006633
-3.0,9,123.029824
-2.333333,8,123.053996
-3.0,9,123.078489
-3.0,9,123.103882
-2.333333,8,123.126372
-2.333333,8,123.148062
