#{"t_start": 1650888470.1980486, "env_id": "SW-v0"}
r,l,t
1.0,10,39.688762
1.0,10,39.697074
1.0,12,39.707106
1.0,12,39.717095
1.0,11,39.726255
1.0,9,39.733657
1.0,10,39.741881
1.0,9,39.749333
1.0,8,39.755922
1.0,10,39.764154
1.0,10,39.772388
1.0,10,39.780751
1.0,8,39.787339
1.0,8,39.793919
1.0,9,39.80135
1.0,10,39.809636
1.0,15,39.821982
1.0,13,39.832881
1.0,10,39.841186
1.0,10,39.849731
1.0,9,39.857078
1.0,9,39.864394
1.0,8,39.870973
1.0,16,39.883789
1.0,14,39.895165
1.0,16,39.908037
1.0,10,39.916363
1.0,12,39.926498
1.0,10,39.934739
1.0,10,39.942904
1.0,8,39.949628
1.0,15,39.961685
1.0,8,39.968255
1.0,8,39.974742
1.0,8,39.981297
1.0,11,39.990391
1.0,8,39.997074
1.0,8,40.003806
1.0,10,40.012072
1.0,16,40.025663
1.0,11,40.03479
1.0,15,40.047059
1.0,14,40.058346
1.0,10,40.066569
1.0,11,40.075768
1.0,8,40.082496
1.0,8,40.088981
1.0,8,40.095593
1.0,11,40.104619
1.0,10,40.112928
1.0,11,40.12204
1.0,12,40.13211
1.0,10,40.140309
1.0,8,40.147014
1.0,8,40.153658
1.0,15,40.165948
1.0,8,40.172514
1.0,8,40.179237
1.0,16,40.192618
1.0,10,40.201003
1.0,10,40.209341
1.0,10,40.217733
1.0,10,40.227882
1.0,8,40.234685
1.0,10,40.242905
1.0,8,40.249933
1.0,8,40.257003
1.0,11,40.26721
1.0,10,40.276529
1.0,10,40.286535
1.0,10,40.297298
1.0,8,40.305172
1.0,10,40.313911
1.0,8,40.320889
1.0,8,40.328414
1.0,11,40.337981
1.0,12,40.348394
1.0,8,40.355406
1.0,8,40.362353
1.0,17,40.376998
1.0,8,40.384
1.0,10,40.392733
1.0,8,40.399679
1.0,12,40.409744
1.0,10,40.418
1.0,21,40.435351
1.0,8,40.442131
1.0,8,40.448961
1.0,10,40.457248
1.0,10,40.465559
1.0,8,40.472171
1.0,11,40.481197
1.0,10,40.48959
1.0,9,40.497005
1.0,12,40.506843
1.0,8,40.513401
1.0,10,40.521573
1.0,8,40.528068
1.0,12,40.537815
1.0,12,40.547856
1.0,10,40.556367
1.0,10,40.564537
1.0,9,40.571829
1.0,9,40.579262
1.0,10,40.587455
1.0,10,40.596042
1.0,12,40.605958
1.0,10,40.61429
1.0,10,40.622534
1.0,12,40.632368
1.0,10,40.6407
1.0,16,40.654839
1.0,9,40.662519
1.0,12,40.672751
1.0,8,40.679727
1.0,10,40.688248
1.0,8,40.695148
1.0,12,40.705518
1.0,10,40.71423
1.0,8,40.721255
1.0,12,40.731923
1.0,10,40.741066
1.0,10,40.75017
1.0,10,40.759024
1.0,9,40.766935
1.0,11,40.77662
1.0,10,40.785844
1.0,10,40.79578
1.0,13,40.808157
1.0,9,41.944485
1.0,8,41.952796
1.0,12,41.964061
1.0,8,41.9714
1.0,10,41.980447
1.0,8,41.987855
1.0,8,41.99511
1.0,9,42.003193
1.0,8,42.010575
1.0,16,42.025026
1.0,13,42.036847
1.0,12,42.047668
1.0,14,42.060247
1.0,8,42.067503
1.0,11,42.077606
1.0,8,42.084851
1.0,8,42.092183
1.0,10,42.101119
1.0,11,42.111022
1.0,8,42.118284
1.0,10,42.127218
1.0,9,42.1354
1.0,10,42.144324
1.0,12,42.154694
1.0,10,42.162869
1.0,8,42.169492
1.0,10,42.177873
1.0,14,42.189903
1.0,9,42.197741
1.0,8,42.204843
1.0,12,42.21552
1.0,14,42.228046
1.0,12,42.23879
1.0,11,42.248651
1.0,8,42.255871
1.0,8,42.263155
1.0,11,42.273098
1.0,10,42.282187
1.0,10,42.291263
1.0,8,42.298591
1.0,10,42.307683
1.0,8,42.315051
1.0,10,42.324127
1.0,10,42.333278
1.0,10,42.34252
1.0,8,42.349887
1.0,14,42.362595
1.0,16,42.377155
1.0,10,42.386304
1.0,8,42.393739
1.0,13,42.405609
1.0,8,42.412959
1.0,8,42.420304
1.0,10,42.429441
1.0,21,42.448572
1.0,10,42.457916
1.0,10,42.467143
1.0,12,42.47814
1.0,20,42.496419
1.0,9,42.504687
1.0,8,42.511938
1.0,10,42.521121
1.0,11,42.531019
1.0,8,42.538447
1.0,12,42.549689
1.0,14,42.561747
1.0,11,42.570596
1.0,12,42.580231
1.0,8,42.586782
1.0,10,42.594923
1.0,10,42.603039
1.0,10,42.611075
1.0,10,42.619118
1.0,12,42.628747
1.0,10,42.636781
1.0,15,42.648845
1.0,12,42.658607
1.0,8,42.665058
1.0,14,42.676285
1.0,8,42.682734
1.0,10,42.690819
1.0,8,42.697778
1.0,10,42.705959
1.0,8,42.712509
1.0,8,42.719103
1.0,12,42.72888
1.0,17,42.742748
1.0,9,42.750129
1.0,12,42.759854
1.0,15,42.771877
1.0,16,42.78468
1.0,8,42.791196
1.0,10,42.79923
1.0,8,42.805671
1.0,10,42.813652
1.0,8,42.820106
1.0,13,42.830773
1.0,10,42.839107
1.0,8,42.84567
1.0,10,42.853992
1.0,8,42.860381
1.0,9,42.867832
1.0,12,42.87734
1.0,16,42.890078
1.0,8,42.896614
1.0,10,42.904523
1.0,14,42.91562
1.0,11,42.924507
1.0,12,42.934119
1.0,13,42.944745
1.0,10,42.952768
1.0,14,42.96385
1.0,10,42.971783
1.0,8,42.978165
1.0,9,42.985361
1.0,8,42.991871
1.0,10,42.999821
1.0,14,43.010961
1.0,11,43.019713
1.0,8,43.026107
1.0,10,43.034229
1.0,12,43.043896
1.0,10,43.05191
1.0,20,43.067943
1.0,8,43.074445
1.0,10,43.082458
1.0,8,43.088824
1.0,8,43.095247
1.0,21,43.111938
1.0,8,43.118313
1.0,12,43.1278
1.0,13,43.138077
1.0,10,43.146175
1.0,8,43.152557
1.0,9,43.1597
1.0,8,43.166088
1.0,12,43.175754
1.0,18,43.190127
1.0,8,43.196522
1.0,17,43.209976
1.0,8,43.216224
1.0,13,43.226566
1.0,10,43.234589
1.0,12,43.244156
1.0,11,43.252903
1.0,9,43.260137
1.0,8,43.26725
1.0,9,43.275096
1.0,8,43.281577
1.0,8,43.287997
1.0,12,43.297566
1.0,10,43.305549
1.0,12,43.315248
1.0,12,43.324862
1.0,16,43.337837
1.0,10,43.345909
1.0,12,43.355654
1.0,12,43.365448
1.0,8,43.371889
1.0,10,43.379938
1.0,10,43.387986
1.0,10,43.396016
1.0,10,43.404051
1.0,11,43.412767
1.0,8,43.41912
1.0,8,43.425582
1.0,8,43.431939
1.0,14,43.443147
1.0,8,43.449546
1.0,9,43.456706
1.0,10,43.464753
1.0,9,43.471875
1.0,11,43.480681
1.0,8,43.487131
1.0,10,43.495102
1.0,10,43.503041
1.0,14,43.514137
1.0,15,43.526015
1.0,10,43.534078
1.0,14,43.545362
1.0,10,43.55369
1.0,12,43.563481
1.0,15,43.575799
1.0,18,43.590221
1.0,12,43.600489
1.0,8,43.607112
1.0,8,43.613628
1.0,14,43.624894
1.0,15,43.636844
1.0,14,43.648106
1.0,8,43.654629
1.0,12,44.762021
1.0,10,44.772099
1.0,8,44.77948
1.0,10,44.7886
1.0,10,44.797677
1.0,12,44.808468
1.0,8,44.815773
1.0,8,44.822981
1.0,8,44.830244
1.0,12,44.841137
1.0,10,44.85025
1.0,8,44.857578
1.0,10,44.866669
1.0,9,44.874922
1.0,8,44.882267
1.0,9,44.890455
1.0,8,44.897659
1.0,10,44.906578
1.0,14,44.919361
1.0,10,44.928408
1.0,16,44.942807
1.0,12,44.953581
1.0,10,44.962559
1.0,8,44.96978
1.0,14,44.982296
1.0,8,44.989464
1.0,8,44.996603
1.0,10,45.005594
1.0,10,45.014505
1.0,8,45.021719
1.0,14,45.034298
1.0,12,45.045119
1.0,9,45.053242
1.0,9,45.061262
1.0,10,45.070412
1.0,8,45.077671
1.0,8,45.084894
1.0,10,45.093874
1.0,10,45.102822
1.0,8,45.109952
1.0,9,45.118029
1.0,8,45.125149
1.0,10,45.13431
1.0,9,45.142518
1.0,8,45.149634
1.0,12,45.16048
1.0,10,45.169603
1.0,14,45.182231
1.0,10,45.191244
1.0,10,45.20014
1.0,8,45.207323
1.0,20,45.225067
1.0,10,45.234016
1.0,9,45.242314
1.0,10,45.250714
1.0,15,45.263328
1.0,12,45.273404
1.0,9,45.281103
1.0,19,45.297627
1.0,9,45.30569
1.0,10,45.314693
1.0,10,45.323666
1.0,13,45.335467
1.0,10,45.34467
1.0,8,45.351761
1.0,10,45.360909
1.0,8,45.368088
1.0,10,45.377103
1.0,10,45.386196
1.0,8,45.393497
1.0,10,45.402545
1.0,12,45.413481
1.0,8,45.420749
1.0,10,45.430034
1.0,8,45.437262
1.0,12,45.448272
1.0,12,45.459192
1.0,10,45.468322
1.0,8,45.475715
1.0,8,45.483161
1.0,8,45.490578
1.0,16,45.505056
1.0,8,45.512339
1.0,8,45.519748
1.0,8,45.527106
1.0,8,45.534666
1.0,9,45.542946
1.0,10,45.552183
1.0,8,45.559655
1.0,9,45.567878
1.0,8,45.575229
1.0,11,45.585267
1.0,8,45.592735
1.0,12,45.603733
1.0,8,45.61121
1.0,10,45.620419
1.0,8,45.627855
1.0,8,45.635191
1.0,10,45.644333
1.0,11,45.65438
1.0,9,45.662753
1.0,12,45.673627
1.0,9,45.681845
1.0,8,45.689237
1.0,8,45.696565
1.0,9,45.704809
1.0,14,45.717602
1.0,14,45.730464
1.0,10,45.739639
1.0,8,45.747021
1.0,10,45.756348
1.0,10,45.765694
1.0,8,45.773032
1.0,10,45.782247
1.0,12,45.793227
1.0,10,45.802455
1.0,8,45.809755
1.0,10,45.818956
1.0,10,45.828042
1.0,10,45.837184
1.0,9,45.845569
1.0,8,45.852921
1.0,10,45.862139
1.0,10,45.871362
1.0,8,45.878616
1.0,9,45.886686
1.0,8,45.894175
1.0,8,45.901543
1.0,9,45.909741
1.0,8,45.917083
1.0,10,45.926192
1.0,8,45.933696
1.0,11,45.943849
1.0,11,45.953856
1.0,14,45.96656
1.0,10,45.975682
1.0,14,45.988691
1.0,9,45.99699
1.0,10,46.006078
1.0,12,46.016973
1.0,12,46.027842
1.0,9,46.036103
1.0,10,46.045194
1.0,10,46.054304
1.0,8,46.061606
1.0,14,46.074338
1.0,8,46.081572
1.0,8,46.088938
1.0,8,46.096384
1.0,10,46.105486
1.0,10,46.114535
1.0,8,46.121833
1.0,10,46.130936
1.0,16,46.1455
1.0,10,46.15453
1.0,8,46.161848
1.0,8,46.169114
1.0,8,46.176447
1.0,8,46.183793
1.0,10,46.192962
1.0,10,46.202225
1.0,9,46.210466
1.0,14,46.22329
1.0,11,46.233462
1.0,10,46.242507
1.0,10,46.251833
1.0,12,46.262809
1.0,8,46.270087
1.0,14,46.282874
1.0,12,46.294001
1.0,8,46.301139
1.0,9,46.309434
1.0,10,46.318562
1.0,8,46.325998
1.0,8,46.333348
1.0,8,46.340708
1.0,10,46.34994
1.0,8,46.357429
1.0,8,46.364736
1.0,10,46.373856
1.0,12,46.384653
1.0,11,46.394661
1.0,10,46.403844
1.0,10,46.41293
1.0,11,46.422941
1.0,9,46.431222
1.0,14,46.443898
1.0,10,46.453111
1.0,8,46.460361
1.0,11,46.470459
1.0,8,46.47779
1.0,8,46.485167
1.0,10,46.494298
1.0,9,46.502512
1.0,10,46.511714
1.0,12,46.522794
1.0,8,46.530229
1.0,12,46.541365
1.0,12,46.552442
1.0,8,46.559736
1.0,12,46.570817
1.0,10,46.580056
1.0,13,46.592125
1.0,8,46.59949
1.0,11,46.609581
1.0,11,46.619554
1.0,8,47.709834
1.0,10,47.719595
1.0,10,47.729033
1.0,8,47.736495
1.0,8,47.744056
1.0,8,47.751404
1.0,10,47.760547
1.0,8,47.767836
1.0,9,47.775985
1.0,12,47.786701
1.0,8,47.793784
1.0,8,47.800846
1.0,12,47.811284
1.0,10,47.819897
1.0,8,47.826837
1.0,14,47.838838
1.0,13,47.849931
1.0,9,47.857562
1.0,9,47.865175
1.0,9,47.873037
1.0,10,47.881417
1.0,8,47.888174
1.0,10,47.89663
1.0,10,47.905047
1.0,8,47.911796
1.0,12,47.921705
1.0,12,47.931636
1.0,8,47.938288
1.0,8,47.944878
1.0,10,47.953027
1.0,8,47.959642
1.0,9,47.967063
1.0,8,47.973711
1.0,8,47.980317
1.0,10,47.988611
1.0,8,47.99524
1.0,13,48.005898
1.0,12,48.015846
1.0,8,48.022398
1.0,8,48.028895
1.0,9,48.036159
1.0,8,48.042654
1.0,12,48.052354
1.0,12,48.062257
1.0,18,48.076876
1.0,12,48.086576
1.0,10,48.094641
1.0,10,48.102685
1.0,8,48.109192
1.0,8,48.115737
1.0,10,48.123708
1.0,10,48.131891
1.0,8,48.138497
1.0,8,48.14511
1.0,8,48.151772
1.0,8,48.15837
1.0,8,48.164952
1.0,9,48.17244
1.0,10,48.18071
1.0,10,48.188874
1.0,8,48.195414
1.0,8,48.201974
1.0,8,48.208461
1.0,8,48.215038
1.0,13,48.225595
1.0,8,48.232116
1.0,8,48.238608
1.0,8,48.245102
1.0,8,48.251604
1.0,8,48.258116
1.0,8,48.264758
1.0,14,48.276032
1.0,12,48.285678
1.0,10,48.293775
1.0,8,48.300227
1.0,10,48.308292
1.0,10,48.316389
1.0,10,48.324442
1.0,10,48.332578
1.0,10,48.340641
1.0,10,48.349102
1.0,9,48.356631
1.0,12,48.367556
1.0,8,48.374421
1.0,9,48.381956
1.0,9,48.389463
1.0,10,48.397709
1.0,16,48.410907
1.0,8,48.417542
1.0,10,48.425761
1.0,8,48.432383
1.0,8,48.439047
1.0,8,48.44566
1.0,11,48.454778
1.0,10,48.464081
1.0,8,48.470844
1.0,10,48.479263
1.0,10,48.487676
1.0,10,48.496764
1.0,11,48.506566
1.0,13,48.51745
1.0,8,48.524135
1.0,10,48.532525
1.0,8,48.539199
1.0,10,48.5476
1.0,12,48.558012
1.0,9,48.565939
1.0,8,48.572911
1.0,8,48.579914
1.0,12,48.590676
1.0,10,48.599647
1.0,9,48.607546
1.0,11,48.617294
1.0,10,48.626145
1.0,10,48.634883
1.0,10,48.643707
1.0,10,48.652536
1.0,12,48.663069
1.0,9,48.670998
1.0,8,48.67804
1.0,8,48.685272
1.0,8,48.692576
1.0,10,48.7015
1.0,8,48.708652
1.0,10,48.717728
1.0,9,48.726799
1.0,10,48.735929
1.0,8,48.743173
1.0,8,48.750346
1.0,10,48.75908
1.0,8,48.766248
1.0,9,48.774374
1.0,8,48.781566
1.0,10,48.790303
1.0,8,48.796875
1.0,10,48.80503
1.0,10,48.813193
1.0,10,48.821388
1.0,13,48.832306
1.0,8,48.838903
1.0,8,48.845606
1.0,8,48.852212
1.0,11,48.861481
1.0,9,48.869075
1.0,8,48.876185
1.0,9,48.883915
1.0,10,48.892364
1.0,8,48.899319
1.0,10,48.907908
1.0,8,48.914736
1.0,11,48.924131
1.0,10,48.932717
1.0,8,48.939501
1.0,9,48.947361
1.0,8,48.954301
1.0,12,48.96452
1.0,10,48.973127
1.0,10,48.981666
1.0,14,48.993718
1.0,10,49.002262
1.0,16,49.016299
1.0,10,49.02528
1.0,10,49.034317
1.0,9,49.042219
1.0,8,49.049368
1.0,10,49.058175
1.0,8,49.065179
1.0,8,49.072248
1.0,8,49.079256
1.0,11,49.088798
1.0,10,49.097528
1.0,10,49.10627
1.0,8,49.113241
1.0,10,49.12202
1.0,10,49.130648
1.0,9,49.138539
1.0,8,49.145501
1.0,12,49.155922
1.0,10,49.164612
1.0,8,49.171594
1.0,16,49.185388
1.0,12,49.196074
1.0,10,49.204819
1.0,8,49.211756
1.0,12,49.222504
1.0,10,49.231254
1.0,10,49.240002
1.0,9,49.248
1.0,9,49.255886
1.0,8,49.26298
1.0,10,49.271666
1.0,10,49.280388
1.0,10,49.289237
1.0,8,49.296187
1.0,8,49.303225
1.0,8,49.3101
1.0,13,49.321413
1.0,8,49.328387
1.0,10,49.337114
1.0,8,49.344211
1.0,9,49.351884
1.0,11,49.361569
1.0,12,49.379805
1.0,9,49.387546
1.0,12,49.397862
1.0,8,49.404819
1.0,10,49.412953
1.0,9,49.420205
1.0,14,49.431451
1.0,10,49.43949
1.0,12,49.449168
1.0,10,49.457334
1.0,10,50.624567
1.0,10,50.635995
1.0,14,50.650496
1.0,10,50.660604
1.0,8,50.668647
1.0,8,50.676474
1.0,14,50.689951
1.0,10,50.6994
1.0,8,50.706951
1.0,8,50.71435
1.0,10,50.723545
1.0,10,50.732559
1.0,8,50.739751
1.0,8,50.746938
1.0,11,50.756604
1.0,8,50.763614
1.0,10,50.772339
1.0,10,50.780997
1.0,8,50.787848
1.0,8,50.794687
1.0,12,50.804941
1.0,12,50.815257
1.0,9,50.822751
1.0,10,50.831086
1.0,8,50.837775
1.0,10,50.846338
1.0,10,50.854868
1.0,12,50.865281
1.0,14,50.877327
1.0,10,50.885962
1.0,8,50.892975
1.0,8,50.899985
1.0,8,50.906997
1.0,12,50.917319
1.0,9,50.925168
1.0,14,50.937382
1.0,9,50.945255
1.0,8,50.952289
1.0,12,50.962639
1.0,9,50.970523
1.0,11,50.980141
1.0,10,50.988907
1.0,9,50.996642
1.0,14,51.008808
1.0,10,51.017589
1.0,10,51.02636
1.0,10,51.03512
1.0,8,51.042133
1.0,8,51.049162
1.0,11,51.058628
1.0,8,51.065635
1.0,8,51.072643
1.0,8,51.079663
1.0,9,51.087662
1.0,22,51.10551
1.0,8,51.111983
1.0,10,51.12022
1.0,11,51.129223
1.0,10,51.137687
1.0,8,51.144495
1.0,8,51.151275
1.0,13,51.162379
1.0,10,51.171003
1.0,8,51.179715
1.0,8,51.187388
1.0,12,51.198255
1.0,8,51.205641
1.0,8,51.212831
1.0,12,51.223472
1.0,12,51.234109
1.0,9,51.242155
1.0,9,51.250192
1.0,10,51.259038
1.0,8,51.266468
1.0,8,51.273661
1.0,8,51.280755
1.0,10,51.289763
1.0,11,51.299698
1.0,10,51.308578
1.0,8,51.315667
1.0,10,51.324553
1.0,19,51.341349
1.0,12,51.352084
1.0,10,51.361053
1.0,10,51.370196
1.0,9,51.378217
1.0,10,51.387151
1.0,13,51.398744
1.0,8,51.406049
1.0,10,51.415086
1.0,8,51.422252
1.0,10,51.431283
1.0,11,51.441192
1.0,10,51.450218
1.0,8,51.457377
1.0,10,51.466575
1.0,10,51.475591
1.0,12,51.486389
1.0,15,51.499939
1.0,12,51.510623
1.0,14,51.523164
1.0,8,51.530399
1.0,8,51.537574
1.0,12,51.548281
1.0,11,51.55863
1.0,10,51.566854
1.0,9,51.574229
1.0,8,51.580807
1.0,10,51.589036
1.0,14,51.60048
1.0,12,51.610574
1.0,8,51.617364
1.0,16,51.630994
1.0,12,51.641172
1.0,12,51.65131
1.0,14,51.662963
1.0,9,51.670678
1.0,9,51.678462
1.0,8,51.685515
1.0,10,51.694145
1.0,10,51.702835
1.0,12,51.713215
1.0,8,51.720216
1.0,12,51.730518
1.0,10,51.739076
1.0,8,51.745976
1.0,8,51.752942
1.0,8,51.759871
1.0,8,51.766757
1.0,13,51.777989
1.0,8,51.784837
1.0,12,51.79543
1.0,16,51.809442
1.0,8,51.81637
1.0,8,51.823195
1.0,8,51.830153
1.0,12,51.840728
1.0,11,51.85069
1.0,10,51.859459
1.0,8,51.866508
1.0,8,51.873574
1.0,12,51.883974
1.0,18,51.899649
1.0,12,51.909987
1.0,10,51.918633
1.0,10,51.92754
1.0,8,51.934484
1.0,10,51.943237
1.0,10,51.951937
1.0,12,51.962465
1.0,12,51.972865
1.0,10,51.981718
1.0,10,51.990583
1.0,8,51.997561
1.0,12,52.00787
1.0,10,52.01657
1.0,9,52.024398
1.0,8,52.032155
1.0,16,52.050537
1.0,8,52.058967
1.0,10,52.06848
1.0,16,52.082416
1.0,10,52.091048
1.0,11,52.100653
1.0,10,52.109364
1.0,8,52.116365
1.0,11,52.126244
1.0,10,52.13525
1.0,8,52.142123
1.0,11,52.151618
1.0,12,52.162046
1.0,13,52.173125
1.0,12,52.18361
1.0,12,52.193918
1.0,10,52.202422
1.0,10,52.211056
1.0,11,52.220457
1.0,11,52.229749
1.0,8,52.236383
1.0,8,52.24434
1.0,8,52.251194
1.0,10,52.259705
1.0,12,52.269962
1.0,12,52.280233
1.0,8,52.28711
1.0,14,52.299009
1.0,16,52.312632
1.0,10,52.321353
1.0,12,52.331635
1.0,12,52.342154
1.0,8,52.349283
1.0,8,52.356125
1.0,10,52.364862
1.0,12,52.375455
1.0,10,52.384228
1.0,14,52.396206
1.0,8,52.403337
1.0,8,52.410931
1.0,8,52.419307
1.0,12,52.431093
1.0,12,53.655483
1.0,10,53.666398
1.0,10,53.677002
1.0,8,53.68548
1.0,12,53.697814
1.0,13,53.710698
1.0,10,53.720488
1.0,10,53.73018
1.0,12,53.741797
1.0,8,53.749416
1.0,8,53.757039
1.0,12,53.768233
1.0,8,53.775594
1.0,13,53.787446
1.0,9,53.795591
1.0,18,53.811683
1.0,12,53.822143
1.0,10,53.830919
1.0,10,53.839879
1.0,10,53.848666
1.0,18,53.864367
1.0,12,53.874645
1.0,8,53.881662
1.0,18,53.897523
1.0,10,53.90647
1.0,8,53.913594
1.0,10,53.922516
1.0,10,53.931568
1.0,10,53.940477
1.0,10,53.949477
1.0,8,53.956558
1.0,10,53.9655
1.0,8,53.97271
1.0,10,53.981744
1.0,12,53.992516
1.0,12,54.003184
1.0,11,54.01295
1.0,10,54.02188
1.0,10,54.030853
1.0,9,54.038761
1.0,8,54.046052
1.0,10,54.055072
1.0,12,54.065933
1.0,8,54.07304
1.0,10,54.081986
1.0,10,54.09105
1.0,8,54.098325
1.0,10,54.107375
1.0,10,54.11623
1.0,12,54.12711
1.0,8,54.134341
1.0,10,54.143337
1.0,10,54.152539
1.0,8,54.159737
1.0,8,54.16696
1.0,8,54.174172
1.0,8,54.181467
1.0,8,54.188578
1.0,10,54.197562
1.0,10,54.206445
1.0,14,54.219212
1.0,8,54.226556
1.0,10,54.235638
1.0,8,54.242793
1.0,8,54.250017
1.0,10,54.259097
1.0,8,54.266474
1.0,10,54.275395
1.0,10,54.284444
1.0,10,54.293348
1.0,10,54.302201
1.0,8,54.309377
1.0,12,54.320153
1.0,8,54.327349
1.0,14,54.339953
1.0,10,54.348964
1.0,8,54.356122
1.0,10,54.364985
1.0,9,54.373084
1.0,12,54.383814
1.0,12,54.394525
1.0,8,54.401839
1.0,8,54.408994
1.0,12,54.41978
1.0,9,54.427888
1.0,10,54.436903
1.0,8,54.444124
1.0,22,54.463799
1.0,8,54.471048
1.0,8,54.478211
1.0,14,54.490824
1.0,9,54.498895
1.0,10,54.507807
1.0,11,54.517839
1.0,14,54.529737
1.0,12,54.53988
1.0,14,54.552022
1.0,8,54.55891
1.0,9,54.566649
1.0,14,54.578833
1.0,10,54.587682
1.0,10,54.5965
1.0,8,54.603659
1.0,8,54.610791
1.0,12,54.621554
1.0,8,54.628834
1.0,10,54.637853
1.0,10,54.64668
1.0,16,54.661069
1.0,10,54.669988
1.0,12,54.680856
1.0,8,54.688121
1.0,10,54.697167
1.0,8,54.704431
1.0,10,54.713518
1.0,10,54.722572
1.0,10,54.731736
1.0,10,54.740836
1.0,10,54.75
1.0,10,54.75908
1.0,10,54.768168
1.0,8,54.775403
1.0,12,54.786284
1.0,17,54.801762
1.0,10,54.810872
1.0,8,54.818201
1.0,8,54.825476
1.0,12,54.836452
1.0,8,54.843746
1.0,11,54.853795
1.0,10,54.862898
1.0,10,54.872034
1.0,10,54.881111
1.0,8,54.888395
1.0,10,54.897482
1.0,8,54.904893
1.0,8,54.912189
1.0,8,54.919437
1.0,10,54.928551
1.0,12,54.939435
1.0,11,54.949454
1.0,8,54.956715
1.0,10,54.96582
1.0,8,54.973058
1.0,12,54.983921
1.0,12,54.994799
1.0,8,55.002059
1.0,8,55.009349
1.0,8,55.016682
1.0,10,55.025698
1.0,12,55.036609
1.0,8,55.043942
1.0,10,55.053026
1.0,14,55.065685
1.0,8,55.072991
1.0,8,55.080297
1.0,8,55.08767
1.0,10,55.096722
1.0,8,55.104085
1.0,10,55.113199
1.0,8,55.120504
1.0,10,55.129606
1.0,14,55.142287
1.0,8,55.149575
1.0,8,55.15686
1.0,8,55.164228
1.0,8,55.171547
1.0,8,55.178817
1.0,10,55.187792
1.0,13,55.199576
1.0,8,55.206875
1.0,12,55.217682
1.0,10,55.226825
1.0,10,55.235878
1.0,14,55.248632
1.0,8,55.255944
1.0,8,55.263276
1.0,11,55.273254
1.0,10,55.282331
1.0,10,55.291355
1.0,8,55.298682
1.0,10,55.307783
1.0,14,55.320455
1.0,14,55.333192
1.0,10,55.342299
1.0,14,55.355108
1.0,12,55.366033
1.0,8,55.373325
1.0,10,55.382444
1.0,12,55.393402
1.0,8,55.400684
1.0,12,55.411596
1.0,10,55.420641
1.0,9,55.428872
1.0,8,55.436172
1.0,9,55.444343
1.0,10,55.453586
1.0,12,55.464426
1.0,10,55.473577
1.0,8,55.480889
1.0,11,55.490861
1.0,10,55.499962
1.0,10,56.652757
1.0,8,56.660681
1.0,11,56.671243
1.0,14,56.684673
1.0,9,56.693193
1.0,8,56.70077
1.0,8,56.708153
1.0,8,56.715672
1.0,8,56.723162
1.0,10,56.732425
1.0,8,56.739872
1.0,10,56.749103
1.0,11,56.759328
1.0,8,56.766876
1.0,10,56.77621
1.0,8,56.783201
1.0,14,56.795024
1.0,10,56.803525
1.0,11,56.812808
1.0,9,56.820302
1.0,14,56.832401
1.0,8,56.839388
1.0,8,56.846399
1.0,8,56.853456
1.0,10,56.862337
1.0,8,56.869497
1.0,10,56.878434
1.0,12,56.88908
1.0,8,56.896283
1.0,12,56.907159
1.0,8,56.914473
1.0,10,56.923504
1.0,14,56.936188
1.0,8,56.943378
1.0,8,56.950744
1.0,9,56.958873
1.0,14,56.97157
1.0,8,56.978771
1.0,10,56.987852
1.0,8,56.995019
1.0,8,57.002207
1.0,8,57.009365
1.0,18,57.025499
1.0,10,57.034553
1.0,10,57.043566
1.0,8,57.050857
1.0,14,57.063533
1.0,8,57.070837
1.0,12,57.081663
1.0,12,57.092365
1.0,10,57.101424
1.0,8,57.108605
1.0,12,57.119304
1.0,8,57.126484
1.0,8,57.133665
1.0,10,57.142638
1.0,8,57.149876
1.0,12,57.160656
1.0,8,57.167935
1.0,11,57.177857
1.0,8,57.185086
1.0,8,57.192219
1.0,14,57.204618
1.0,8,57.211797
1.0,11,57.221577
1.0,10,57.230615
1.0,10,57.239625
1.0,14,57.252108
1.0,10,57.261039
1.0,10,57.269941
1.0,11,57.279699
1.0,10,57.28863
1.0,10,57.297595
1.0,11,57.307337
1.0,8,57.31456
1.0,8,57.321671
1.0,10,57.331363
1.0,8,57.338657
1.0,10,57.347772
1.0,8,57.354904
1.0,8,57.36209
1.0,8,57.369267
1.0,8,57.376487
1.0,10,57.385666
1.0,10,57.394585
1.0,8,57.401906
1.0,11,57.41171
1.0,10,57.420727
1.0,8,57.427982
1.0,9,57.436077
1.0,10,57.445167
1.0,8,57.45249
1.0,10,57.461546
1.0,8,57.46873
1.0,12,57.479393
1.0,8,57.486674
1.0,12,57.497361
1.0,8,57.50508
1.0,10,57.5147
1.0,8,57.521991
1.0,14,57.534475
1.0,10,57.543548
1.0,12,57.554362
1.0,12,57.565301
1.0,8,57.572645
1.0,8,57.579862
1.0,8,57.58718
1.0,8,57.594446
1.0,9,57.602649
1.0,8,57.609985
1.0,8,57.617285
1.0,8,57.624575
1.0,9,57.63296
1.0,10,57.641955
1.0,10,57.650973
1.0,8,57.658166
1.0,10,57.667167
1.0,14,57.679888
1.0,8,57.687111
1.0,8,57.69426
1.0,8,57.701516
1.0,8,57.708656
1.0,12,57.719654
1.0,10,57.728736
1.0,11,57.738679
1.0,8,57.745873
1.0,8,57.753035
1.0,8,57.760175
1.0,8,57.767424
