#{"t_start": 1653903596.7099578, "env_id": "JTL-v0"}
r,l,t
9994.5,12,112.736703
9994.5,12,112.752619
9994.5,12,112.76896
9994.5,12,112.785187
9994.5,12,112.802942
9994.5,12,112.824168
9994.5,12,112.841092
9994.5,12,112.857015
9994.5,12,112.872883
9994.5,12,112.888885
9994.5,12,112.904122
9994.5,12,112.919003
9994.5,12,112.934859
9994.5,12,112.951216
9994.5,12,112.966839
9994.5,12,112.982986
9994.5,12,112.998618
9994.5,12,113.014669
9994.5,12,113.030332
9994.5,12,113.045378
9994.5,12,113.060457
9994.5,12,113.076361
9994.5,12,113.091848
9994.5,12,113.105729
9994.5,12,113.120605
9994.5,12,113.136045
9994.5,12,113.151254
9994.5,12,113.166175
9994.5,12,113.181539
9994.5,12,113.196527
9994.5,12,113.21123
9994.5,12,113.225971
9994.5,12,113.241246
9994.5,12,113.256022
9994.5,12,113.271206
9994.5,12,113.286028
9994.5,12,113.301405
9994.5,12,113.316279
9994.5,12,113.330684
9994.5,12,113.346264
9994.5,12,113.360492
9994.5,12,113.375458
9994.5,12,113.390867
9994.5,12,113.406442
9994.5,12,113.422219
9994.5,12,113.437306
9994.5,12,113.452004
9994.5,12,113.469797
9994.5,12,113.484962
9994.5,12,113.500247
9994.5,12,113.515133
9994.5,12,113.530499
9994.5,12,113.545373
9994.5,12,113.561107
9994.5,12,113.577966
9994.5,12,113.59363
9994.5,12,113.608973
9994.5,12,113.624721
9994.5,12,113.641267
9994.5,12,113.656719
9994.5,12,113.672485
9994.5,12,113.689527
9994.5,12,113.705125
9994.5,12,113.72244
9994.5,12,113.739548
9994.5,12,113.75585
9994.5,12,113.77296
9994.5,12,113.790062
9994.5,12,113.805949
9994.5,12,113.823828
9994.5,12,113.839314
9994.5,12,113.854497
9994.5,12,113.869644
9994.5,12,113.884345
9994.5,12,113.899554
9994.5,12,113.915211
9994.5,12,113.930288
9994.5,12,113.945349
9994.5,12,113.961095
9994.5,12,113.976077
9994.5,12,113.991194
9994.5,12,114.006085
9994.5,12,114.021563
9994.5,12,114.036351
9994.5,12,114.051268
9994.5,12,114.066222
9994.5,12,114.081348
9994.5,12,114.096002
9994.5,12,114.110753
9994.5,12,114.126752
9994.5,12,114.141589
9994.5,12,114.156842
9994.5,12,114.172145
9994.5,12,114.187507
9994.5,12,114.202378
9994.5,12,114.21709
9994.5,12,114.232476
9994.5,12,114.247944
9994.5,12,114.263248
9994.5,12,114.278733
9994.5,12,114.294801
9994.5,12,114.310872
9994.5,12,114.326686
9994.5,12,114.342098
9994.5,12,114.358167
9994.5,12,114.373564
9994.5,12,114.389361
9994.5,12,114.404662
9994.5,12,114.419984
9994.5,12,115.67979
9994.5,12,115.698741
9994.5,12,115.715858
9994.5,12,115.732765
9994.5,12,115.749322
9994.5,12,115.765627
9994.5,12,115.781972
9994.5,12,115.799377
9994.5,12,115.816044
9994.5,12,115.832434
9994.5,12,115.849248
9994.5,12,115.866135
9994.5,12,115.882878
9994.5,12,115.899856
9994.5,12,115.916744
9994.5,12,115.933573
9994.5,12,115.95196
9994.5,12,115.970196
9994.5,12,115.989602
9994.5,12,116.007587
9994.5,12,116.025022
9994.5,12,116.042367
9994.5,12,116.059336
9994.5,12,116.076572
9994.5,12,116.093691
9994.5,12,116.109904
9994.5,12,116.126865
9994.5,12,116.14475
9994.5,12,116.161659
9994.5,12,116.177654
9994.5,12,116.19372
9994.5,12,116.210073
9994.5,12,116.226474
9994.5,12,116.243979
9994.5,12,116.260395
9994.5,12,116.276647
9994.5,12,116.293017
9994.5,12,116.309342
9994.5,12,116.325034
9994.5,12,116.341255
9994.5,12,116.357574
9994.5,12,116.373935
9994.5,12,116.390571
9994.5,12,116.4068
9994.5,12,116.423314
9994.5,12,116.442401
9994.5,12,116.459989
9993.416667,14,116.47906
9994.5,12,116.496382
9994.5,12,116.52091
9994.5,12,116.539156
9994.5,12,116.557324
9994.5,12,116.577115
9994.5,12,116.596153
9994.5,12,116.613391
9994.5,12,116.62999
9994.5,12,116.646149
9994.5,12,116.663028
9994.5,12,116.678962
9994.5,12,116.694939
9994.5,12,116.710963
9994.416667,13,116.729826
9994.5,12,116.748423
9994.5,12,116.769049
9994.5,12,116.785801
9994.5,12,116.802189
9994.5,12,116.817509
9994.5,12,116.834234
9994.5,12,116.849604
9994.5,12,116.864876
9994.5,12,116.880379
9994.5,12,116.895813
9994.5,12,116.911148
9994.5,12,116.926454
9994.5,12,116.941182
9994.5,12,116.955546
9994.5,12,116.970229
9994.5,12,116.9853
9994.5,12,117.000519
9994.5,12,117.016076
9994.5,12,117.031149
9994.5,12,117.04646
9994.5,12,117.061748
9994.5,12,117.076998
9994.5,12,117.091594
9994.5,12,117.10647
9994.5,12,117.121898
9994.5,12,117.137181
9994.5,12,117.152402
9994.5,12,117.16772
9994.5,12,117.18291
9994.5,12,117.197998
9994.5,12,117.213342
9994.5,12,117.228121
9994.5,12,117.243678
9994.5,12,117.258624
9994.5,12,117.273872
9994.5,12,117.289923
9994.5,12,117.306345
9994.5,12,117.322159
9994.25,14,117.341215
9994.5,12,117.357775
9994.5,12,117.373855
9994.5,12,117.390241
9994.5,12,117.40685
9994.5,12,117.423608
9994.5,12,117.439313
9994.5,12,117.45486
9994.5,12,117.470161
9994.5,12,117.48632
9994.5,12,117.502417
9994.5,12,117.518828
9994.5,12,117.535017
9994.5,12,117.551244
9994.5,12,117.568254
9994.5,12,117.585019
9994.5,12,117.601227
9994.5,12,117.617523
9994.5,12,117.633948
9994.5,12,117.649408
9994.5,12,117.66555
9994.5,12,117.681198
9994.5,12,117.69684
9994.5,12,117.712798
9994.5,12,117.728523
9994.5,12,117.744258
9994.5,12,117.759319
9994.5,12,117.77461
9994.5,12,117.789503
9994.5,12,117.804554
9994.5,12,117.820253
9994.5,12,117.835874
9994.5,12,117.851006
9994.5,12,117.86596
9994.5,12,117.881955
9994.5,12,117.898044
9994.5,12,117.913948
9994.5,12,117.929767
9994.5,12,117.945627
9994.5,12,117.960662
9994.5,12,117.976371
9994.5,12,117.991546
9994.5,12,118.007225
9994.5,12,118.02308
9994.5,12,118.039192
9994.5,12,118.05513
9994.5,12,118.070679
9994.5,12,118.086459
9994.416667,13,118.103754
9994.5,12,118.119189
9994.5,12,118.134532
9994.5,12,118.149818
9994.5,12,118.165588
9994.5,12,118.181266
9994.5,12,118.196649
9994.5,12,118.21206
9994.5,12,118.227594
9994.5,12,118.242541
9994.5,12,118.257912
9994.5,12,118.272263
9994.5,12,118.28604
9994.5,12,118.300127
9994.5,12,118.314587
9994.5,12,118.328891
9994.5,12,118.343141
9994.5,12,118.358166
9994.5,12,118.373098
9994.5,12,118.388226
9994.5,12,118.402559
9994.5,12,118.416961
9994.5,12,120.695433
9994.5,12,120.714503
9994.5,12,120.733104
9994.5,12,120.75142
9994.5,12,120.768696
9994.5,12,120.789436
9994.5,12,120.818169
9994.5,12,120.842636
9994.5,12,120.860639
9994.5,12,120.879097
9994.5,12,120.896752
9994.5,12,120.914808
9994.5,12,120.93348
9994.5,12,120.952958
9994.5,12,120.971861
9994.5,12,120.990194
9994.5,12,121.00697
9994.5,12,121.023292
9994.5,12,121.039545
9994.5,12,121.056108
9994.5,12,121.072816
9994.5,12,121.090643
9994.5,12,121.110022
9994.5,12,121.132099
9994.5,12,121.148608
9994.5,12,121.164226
9994.5,12,121.179947
9994.5,12,121.194836
9994.5,12,121.209979
9994.5,12,121.225197
9994.5,12,121.239639
9994.5,12,121.254532
9994.5,12,121.26882
9994.5,12,121.283377
9994.5,12,121.298082
9994.5,12,121.312768
9994.5,12,121.32708
9994.5,12,121.340793
9994.5,12,121.354722
9994.5,12,121.368882
9994.5,12,121.382714
9994.5,12,121.396899
9994.5,12,121.411223
9994.5,12,121.425134
9994.5,12,121.439662
9994.5,12,121.453658
9994.5,12,121.46717
9994.5,12,121.481298
9994.5,12,121.495442
9994.5,12,121.509377
9994.5,12,121.523505
9994.5,12,121.537259
9994.5,12,121.551367
9994.5,12,121.564974
9994.5,12,121.579178
9994.5,12,121.593139
9994.5,12,121.607605
9994.5,12,121.621947
9994.5,12,121.638727
9994.5,12,121.655554
9994.5,12,121.674039
9994.5,12,121.689744
9994.5,12,121.705663
9994.5,12,121.722008
9994.5,12,121.737829
9994.5,12,121.753537
9994.5,12,121.769307
9994.5,12,121.785146
9994.5,12,121.800482
9994.5,12,121.815623
9994.5,12,121.830575
9994.5,12,121.845105
9994.5,12,121.859846
9994.5,12,121.874492
9994.5,12,121.889042
9994.5,12,121.903138
9994.5,12,121.917581
9994.5,12,121.931814
9994.5,12,121.946655
9994.5,12,121.961143
9994.5,12,121.975321
9994.5,12,121.989592
9994.5,12,122.003751
9994.5,12,122.017455
9994.5,12,122.031312
9994.5,12,122.045136
9994.5,12,122.058933
9994.5,12,122.07276
9994.5,12,122.086581
9994.5,12,122.100456
9994.5,12,122.113926
9994.5,12,122.12786
9994.5,12,122.141771
9994.5,12,122.15484
9994.5,12,122.168001
9994.5,12,122.181666
9994.5,12,122.195195
9994.5,12,122.209091
9994.5,12,122.222423
9994.5,12,122.23651
9994.5,12,122.249973
9994.5,12,122.263343
9994.5,12,122.2765
9994.5,12,122.2901
9994.5,12,122.303764
9994.5,12,122.317347
9994.5,12,122.331152
9994.5,12,122.344879
9994.5,12,122.358651
9994.5,12,122.371727
9994.5,12,122.385175
9994.5,12,122.39903
9994.5,12,122.412905
9994.5,12,122.426859
9994.5,12,122.440476
9994.5,12,122.453629
9994.5,12,122.467491
9994.5,12,122.481367
9994.5,12,122.495221
9994.5,12,122.508857
9994.5,12,122.522808
9994.5,12,122.535969
9994.5,12,122.549831
9994.5,12,122.563659
9994.5,12,122.577475
9994.5,12,122.591261
9994.5,12,122.605137
9994.5,12,122.618955
9994.5,12,122.632337
9994.5,12,122.646078
9994.5,12,122.661142
9994.5,12,122.675443
9994.5,12,122.689958
9994.5,12,122.704363
9994.5,12,122.718602
9994.5,12,122.732863
9994.5,12,122.746934
9994.5,12,122.760807
9994.5,12,122.775228
9994.5,12,122.78917
9994.5,12,122.80389
9994.5,12,122.818434
9994.5,12,122.833208
9994.5,12,122.848109
9994.5,12,122.86283
9994.5,12,122.876664
9994.5,12,122.890834
9994.5,12,122.905185
9994.5,12,122.919406
9994.5,12,122.933253
9994.5,12,122.947219
9994.5,12,122.96127
9994.5,12,122.975082
9994.5,12,122.9894
9994.5,12,123.003446
9994.5,12,123.017619
9994.5,12,123.031639
9994.5,12,123.045818
9994.5,12,123.060065
9994.5,12,123.073826
9994.5,12,123.087543
9994.5,12,123.101209
9994.5,12,123.114872
9994.5,12,123.128381
9994.5,12,123.142272
9994.5,12,123.156976
9994.5,12,123.17141
9994.5,12,123.185711
9994.5,12,123.199921
9994.5,12,123.213875
9994.5,12,125.6869
9994.5,12,125.7082
9994.5,12,125.727214
9994.5,12,125.74491
9994.5,12,125.763138
9994.5,12,125.781729
9994.5,12,125.800566
9994.5,12,125.81827
9994.5,12,125.836962
9994.5,12,125.856662
9994.5,12,125.876398
9994.5,12,125.894514
9994.5,12,125.912148
9994.5,12,125.93036
9994.5,12,125.953213
9994.5,12,125.971193
9994.5,12,125.989362
9994.5,12,126.005584
9994.5,12,126.022512
9994.5,12,126.04025
9994.5,12,126.056463
9994.5,12,126.073013
9994.5,12,126.091341
9994.5,12,126.110669
9994.5,12,126.130423
9994.5,12,126.146507
9994.5,12,126.162488
9994.5,12,126.178114
9994.5,12,126.193689
9994.5,12,126.209327
9994.5,12,126.224344
9994.5,12,126.239353
9994.5,12,126.254008
9994.5,12,126.268663
9994.5,12,126.283327
9994.5,12,126.297393
9994.5,12,126.311814
9994.5,12,126.325952
9994.5,12,126.339854
9994.5,12,126.354064
9994.5,12,126.368452
9994.5,12,126.382729
9994.5,12,126.396825
9994.5,12,126.410894
9994.5,12,126.424452
9994.5,12,126.438236
9994.5,12,126.452122
9994.5,12,126.46591
9994.5,12,126.479654
9994.5,12,126.493226
9994.5,12,126.507094
9994.5,12,126.521168
9994.5,12,126.534962
9994.5,12,126.548873
9994.5,12,126.562319
9994.5,12,126.576111
9994.5,12,126.589552
9994.5,12,126.60401
9994.5,12,126.618393
9994.5,12,126.632701
9994.5,12,126.646855
9986.083333,110,126.774723
9994.5,12,126.788655
9994.5,12,126.801923
9994.5,12,126.815603
9994.5,12,126.829621
9994.5,12,126.844103
9994.5,12,126.85795
9994.5,12,126.873132
9994.5,12,126.88835
9994.5,12,126.903101
9994.5,12,126.91825
9994.5,12,126.933301
9994.5,12,126.947499
9994.5,12,126.962261
9994.5,12,126.976983
9994.5,12,126.992036
9994.5,12,127.007252
9994.5,12,127.02245
9994.5,12,127.037709
9994.5,12,127.052307
9994.5,12,127.067286
9994.5,12,127.08255
9994.5,12,127.097652
9994.5,12,127.112685
9994.5,12,127.127877
9994.5,12,127.143042
9994.5,12,127.157984
9994.5,12,127.173353
9994.5,12,127.187989
9994.5,12,127.203253
9994.5,12,127.219236
9994.5,12,127.234716
9993.916667,14,127.252298
9994.5,12,127.267382
9994.5,12,127.282598
9994.5,12,127.297807
9994.5,12,127.313156
9994.5,12,127.328212
9994.5,12,127.343514
9994.5,12,127.35885
9994.5,12,127.373727
9994.5,12,127.388946
9994.5,12,127.404309
9994.5,12,127.419604
9994.5,12,127.434784
9994.5,12,127.450126
9994.5,12,127.464979
9994.5,12,127.479588
9994.5,12,127.494646
9994.5,12,127.509783
9994.5,12,127.524952
9994.5,12,127.539422
9994.5,12,127.554493
9994.5,12,127.569795
9994.5,12,127.584865
9994.5,12,127.599631
9994.5,12,127.614728
9994.5,12,127.629864
9994.5,12,127.645191
9994.5,12,127.668253
9994.5,12,127.683473
9994.5,12,127.698575
9994.5,12,127.713807
9994.5,12,127.729367
9994.5,12,127.744666
9994.5,12,127.759624
9994.5,12,127.774706
9994.5,12,127.789912
9994.5,12,127.805318
9994.5,12,127.820077
9994.5,12,127.835151
9994.5,12,127.850447
9994.5,12,127.865362
9994.5,12,127.880517
9994.5,12,127.895061
9994.5,12,127.909135
9994.5,12,127.92318
9994.5,12,127.938018
9994.5,12,127.952882
9994.5,12,127.96748
9994.5,12,127.982469
9994.5,12,127.997861
9994.5,12,128.013191
9994.5,12,128.028455
9994.5,12,128.04375
9994.5,12,128.05902
9994.5,12,128.074502
9994.5,12,128.089811
9994.5,12,128.105522
9994.5,12,128.120754
9994.5,12,128.136528
9994.5,12,128.151878
9994.5,12,128.167473
9994.5,12,128.18227
9994.5,12,128.197756
9994.5,12,128.213632
9994.5,12,128.228865
9994.5,12,128.24435
9994.5,12,128.260124
9994.5,12,128.275567
9994.5,12,128.291046
9994.5,12,128.306399
9994.5,12,129.527889
9994.5,12,129.543421
9994.5,12,129.558648
9994.5,12,129.57399
9994.5,12,129.58937
9994.5,12,129.604706
9994.5,12,129.620131
9994.5,12,129.635573
9994.5,12,129.650884
9994.5,12,129.666246
9994.5,12,129.684981
9994.5,12,129.700177
9994.5,12,129.71564
9994.5,12,129.730834
9994.5,12,129.746425
9994.5,12,129.761797
9994.5,12,129.777198
9994.5,12,129.792562
9994.5,12,129.807852
9994.5,12,129.82332
9994.5,12,129.838608
9994.5,12,129.853877
9994.5,12,129.869311
9994.5,12,129.885012
9994.5,12,129.900642
9994.5,12,129.916205
9994.5,12,129.931817
9994.5,12,129.947807
9994.5,12,129.963155
9994.25,14,129.981095
9994.5,12,129.99603
9994.5,12,130.011471
9994.5,12,130.026724
9994.5,12,130.042196
9994.5,12,130.058377
9994.5,12,130.074478
9994.5,12,130.089727
9994.5,12,130.105196
9994.5,12,130.120405
9994.5,12,130.135846
9994.5,12,130.151145
9994.5,12,130.166548
9994.5,12,130.181378
9994.5,12,130.196495
9994.5,12,130.212143
9994.5,12,130.227148
9994.5,12,130.242466
9994.5,12,130.257714
9994.5,12,130.272972
9994.5,12,130.28819
9994.5,12,130.303359
9994.5,12,130.318633
9994.5,12,130.333938
9994.5,12,130.349306
9994.5,12,130.364727
9994.5,12,130.379973
9994.5,12,130.395281
9994.5,12,130.410387
9994.5,12,130.425645
9994.5,12,130.44099
9994.25,14,130.458765
9994.5,12,130.473978
9994.5,12,130.489082
9994.5,12,130.504185
9994.5,12,130.519789
9994.5,12,130.535601
9994.5,12,130.550902
9994.5,12,130.565922
9994.5,12,130.580753
9994.5,12,130.595721
9994.5,12,130.61089
9994.5,12,130.625966
9994.5,12,130.641176
9993.916667,14,130.658911
9994.5,12,130.674179
9994.5,12,130.694257
9994.5,12,130.709318
9994.5,12,130.724546
9994.5,12,130.739609
9994.5,12,130.754716
9994.5,12,130.770013
9994.5,12,130.785085
9994.5,12,130.800184
9994.5,12,130.81553
9994.5,12,130.830634
9994.5,12,130.84568
9994.5,12,130.86087
9994.5,12,130.876185
9994.5,12,130.891215
9994.5,12,130.906044
9994.5,12,130.921077
9994.5,12,130.936093
9994.5,12,130.951276
9994.5,12,130.966158
9994.5,12,130.980771
9994.5,12,130.995591
9994.5,12,131.010726
9994.25,14,131.028389
9994.5,12,131.043432
9994.5,12,131.058692
9994.5,12,131.073823
9994.5,12,131.088962
9994.5,12,131.104283
9994.5,12,131.119447
9994.5,12,131.134543
9994.5,12,131.149927
9994.5,12,131.165039
9994.5,12,131.180383
9994.5,12,131.195458
9994.5,12,131.210684
9994.5,12,131.22575
9994.5,12,131.24047
9994.5,12,131.255723
9994.5,12,131.270333
9994.5,12,131.285368
9994.5,12,131.300343
9994.5,12,131.315604
9994.5,12,131.330577
9994.5,12,131.345614
9994.5,12,131.360008
9994.5,12,131.375081
9994.5,12,131.390242
9994.5,12,131.40529
9994.5,12,131.420439
9994.5,12,131.435546
9994.5,12,131.450661
9994.5,12,131.465722
9994.5,12,131.480996
9994.5,12,131.496063
9994.5,12,131.51139
9994.5,12,131.526386
9994.5,12,131.54154
9994.5,12,131.556679
9994.5,12,131.571926
9994.5,12,131.587001
9994.5,12,131.602314
9994.5,12,131.617445
9994.5,12,131.632726
9994.5,12,131.647733
9994.5,12,131.662972
9994.5,12,131.67808
9994.5,12,131.692831
9994.5,12,131.713938
9994.5,12,131.728448
9994.5,12,131.743586
9994.5,12,131.758652
9994.5,12,131.773792
9994.5,12,131.788856
9994.5,12,131.803981
9994.5,12,131.819129
9994.5,12,131.834342
9994.5,12,131.849368
9994.5,12,131.864677
9994.5,12,131.879683
9994.5,12,131.894602
9994.5,12,131.909366
9994.5,12,131.924592
9994.25,14,131.942397
9994.5,12,131.957421
9994.5,12,131.972702
9994.5,12,131.987942
9994.5,12,132.003169
9994.5,12,132.018365
9994.5,12,132.033754
9994.5,12,132.049037
9994.5,12,132.063718
9994.5,12,132.078759
9994.5,12,132.09389
9994.5,12,132.108414
9994.5,12,132.123407
9994.5,12,134.199664
9994.5,12,134.215722
9994.5,12,134.231606
9994.5,12,134.247674
9994.5,12,134.263339
9994.5,12,134.279137
9994.5,12,134.294096
9994.5,12,134.308712
9994.5,12,134.323731
9994.5,12,134.339574
9994.5,12,134.355317
9994.5,12,134.370933
9994.5,12,134.387061
9994.5,12,134.402631
9994.5,12,134.417568
9994.5,12,134.433166
9994.5,12,134.448574
9994.5,12,134.464001
9994.5,12,134.483924
9994.5,12,134.499075
9994.5,12,134.514249
9994.5,12,134.530032
9994.5,12,134.545987
9994.5,12,134.561562
9994.5,12,134.577052
9994.5,12,134.59279
9994.5,12,134.608457
9994.5,12,134.624597
9994.5,12,134.640705
9994.5,12,134.656709
9994.5,12,134.672706
9994.5,12,134.688826
9994.5,12,134.705609
9994.5,12,134.722485
9994.5,12,134.740711
9994.5,12,134.761562
9994.5,12,134.777409
9994.5,12,134.792984
9994.5,12,134.808562
9994.5,12,134.82535
9994.5,12,134.841636
9994.5,12,134.85693
9994.5,12,134.873002
9994.5,12,134.888168
9994.5,12,134.903426
9994.5,12,134.918756
9994.5,12,134.934831
9994.5,12,134.950248
9994.5,12,134.965917
9994.5,12,134.984218
9994.5,12,135.000636
9994.5,12,135.01881
9994.5,12,135.034545
9994.5,12,135.050617
9994.5,12,135.066385
9994.5,12,135.082443
9994.5,12,135.098057
9994.5,12,135.113628
9994.5,12,135.129998
9994.5,12,135.146318
9994.5,12,135.161371
9994.5,12,135.176045
9994.5,12,135.190535
9994.5,12,135.20498
9994.5,12,135.219289
9994.5,12,135.233133
9994.5,12,135.247504
9994.5,12,135.262111
9994.5,12,135.277204
9994.5,12,135.29177
9994.5,12,135.306007
9994.5,12,135.320728
9994.5,12,135.335351
9994.5,12,135.349718
9994.5,12,135.363944
9994.5,12,135.378176
9994.5,12,135.392767
9994.5,12,135.40712
9994.5,12,135.421352
9994.5,12,135.435567
9994.5,12,135.449673
9994.5,12,135.463679
9994.5,12,135.477246
9994.5,12,135.491495
9994.5,12,135.505863
9994.5,12,135.520277
9994.5,12,135.534978
9994.5,12,135.549899
9994.5,12,135.565981
9994.5,12,135.582619
9994.5,12,135.597971
9994.5,12,135.612996
9994.5,12,135.627892
9994.5,12,135.642664
9994.5,12,135.657669
9994.5,12,135.67222
9994.5,12,135.687254
9994.5,12,135.702644
9994.5,12,135.71785
9994.5,12,135.735883
9994.5,12,135.752838
9994.5,12,135.769838
9994.5,12,135.785841
9994.5,12,135.802339
9994.5,12,135.818628
9994.5,12,135.836298
9994.5,12,135.852518
9994.5,12,135.870655
9994.5,12,135.887302
9994.5,12,135.904243
9994.5,12,135.920691
9994.5,12,135.937713
9994.5,12,135.955155
9994.5,12,135.973273
9994.5,12,135.990992
9994.5,12,136.007949
9994.5,12,136.023971
9994.5,12,136.039948
9994.5,12,136.055832
9994.5,12,136.072244
9994.5,12,136.087991
9994.5,12,136.104076
9994.5,12,136.120009
9994.5,12,136.135739
9994.5,12,136.151544
9994.5,12,136.16746
9994.5,12,136.183048
9994.5,12,136.198246
9994.5,12,136.213488
9994.5,12,136.22886
9994.5,12,136.244756
9994.5,12,136.260608
9994.5,12,136.27636
9994.5,12,136.292712
9994.5,12,136.308734
9994.5,12,136.324964
9994.5,12,136.343045
9994.5,12,136.360049
9994.5,12,136.375993
9994.5,12,136.39474
9994.5,12,136.413002
9994.5,12,136.430416
9994.5,12,136.447901
9994.5,12,136.466762
9994.5,12,136.486645
9994.5,12,136.506026
9994.5,12,136.524897
9994.5,12,136.543293
9994.5,12,136.562085
9994.5,12,136.581721
9994.5,12,136.599402
9994.5,12,136.616733
9994.5,12,136.633414
9994.5,12,136.650287
9994.5,12,136.666522
9994.5,12,136.68223
9994.5,12,136.697829
9994.5,12,136.713765
9994.5,12,136.729243
9994.5,12,136.744103
9994.5,12,136.759434
9994.5,12,136.774801
9994.5,12,136.79025
9994.5,12,136.805389
9994.5,12,136.820698
9994.5,12,136.83592
9994.5,12,136.851089
9994.5,12,136.866537
9994.5,12,136.881817
9994.5,12,136.897627
9994.5,12,139.042427
9994.5,12,139.060111
9994.5,12,139.075858
9994.5,12,139.091285
9994.5,12,139.10712
9994.5,12,139.12253
9994.5,12,139.137978
9994.5,12,139.153696
9994.5,12,139.169409
9994.5,12,139.184839
9994.5,12,139.200625
9994.5,12,139.219593
9994.5,12,139.237149
9994.5,12,139.253215
9994.5,12,139.269556
9994.5,12,139.286052
9994.5,12,139.301877
9994.5,12,139.317614
9994.5,12,139.333224
9994.5,12,139.349531
9994.5,12,139.365565
9994.5,12,139.382843
9994.5,12,139.400768
9994.5,12,139.417616
9994.5,12,139.43362
9994.5,12,139.449844
9994.5,12,139.465886
9994.5,12,139.481954
9994.5,12,139.497712
9994.5,12,139.513083
9994.5,12,139.528387
9994.5,12,139.543879
9994.5,12,139.559224
9994.5,12,139.574535
9994.5,12,139.589788
9994.5,12,139.605342
9994.5,12,139.620681
9994.5,12,139.636036
9994.5,12,139.651531
9994.5,12,139.667013
9994.5,12,139.682453
9994.5,12,139.698527
9994.5,12,139.714316
9994.5,12,139.730385
9994.5,12,139.745848
9994.5,12,139.761159
9994.5,12,139.776647
9994.5,12,139.792152
9994.5,12,139.807468
9994.5,12,139.822886
9994.5,12,139.838335
9994.5,12,139.853628
9994.5,12,139.869201
9994.5,12,139.885235
9994.5,12,139.900934
9994.5,12,139.916582
9994.5,12,139.932005
9994.5,12,139.947272
9994.5,12,139.962728
9994.5,12,139.978232
9994.5,12,139.993679
9994.5,12,140.009026
9994.5,12,140.02459
9994.5,12,140.043942
9994.5,12,140.063976
9994.5,12,140.08112
9994.5,12,140.098168
9994.5,12,140.112667
9994.5,12,140.127286
9994.5,12,140.142116
9994.5,12,140.157462
9994.5,12,140.172587
9994.5,12,140.18734
9994.5,12,140.205384
9994.5,12,140.221169
9994.5,12,140.236215
9994.5,12,140.251652
9994.5,12,140.266266
9994.5,12,140.281058
9994.5,12,140.295763
9994.5,12,140.310418
9994.5,12,140.325353
9994.5,12,140.341532
9994.5,12,140.357528
9994.5,12,140.37253
9994.5,12,140.387537
9994.5,12,140.402706
9994.5,12,140.417875
9992.333333,37,140.465074
9994.5,12,140.480495
9994.5,12,140.495899
9994.5,12,140.511209
9994.5,12,140.526856
9994.5,12,140.542193
9994.5,12,140.558057
9994.5,12,140.575317
9994.5,12,140.591117
9994.5,12,140.607073
9994.5,12,140.623043
9994.5,12,140.639909
9994.5,12,140.656927
9994.5,12,140.67348
9994.5,12,140.689387
9994.5,12,140.704853
9994.5,12,140.720332
9994.5,12,140.735708
9994.5,12,140.751176
9994.5,12,140.766764
9994.5,12,140.782143
9994.5,12,140.797583
9994.5,12,140.812985
9994.5,12,140.830183
9994.5,12,140.847173
9994.5,12,140.862032
9994.5,12,140.877007
9994.5,12,140.891868
9994.5,12,140.906546
9994.5,12,140.921113
9994.5,12,140.935778
9994.5,12,140.950163
9994.5,12,140.964638
9994.5,12,140.979148
9994.5,12,140.993859
9994.5,12,141.008453
9994.5,12,141.023094
9994.5,12,141.037572
9994.5,12,141.052166
9994.5,12,141.066348
9994.5,12,141.080585
9994.5,12,141.094523
9994.5,12,141.108277
9994.5,12,141.122522
9994.5,12,141.136365
9994.5,12,141.150333
9994.5,12,141.164209
9994.5,12,141.17754
9994.5,12,141.191468
9994.5,12,141.205525
9994.5,12,141.219565
9994.5,12,141.233611
9994.5,12,141.247789
9994.5,12,141.261788
9994.5,12,141.276278
9994.5,12,141.290277
9994.5,12,141.304238
9994.5,12,141.3186
9994.5,12,141.33284
9994.5,12,141.347059
9994.5,12,141.361151
9994.5,12,141.375179
9994.5,12,141.389482
9994.5,12,141.405223
9994.5,12,141.419292
9994.5,12,141.433337
9994.5,12,141.44805
9994.5,12,141.462468
9994.5,12,141.477051
9994.5,12,141.491646
9994.5,12,141.506248
9994.5,12,141.522272
9994.5,12,141.538683
9994.5,12,141.554989
9994.5,12,141.57136
9994.5,12,141.58768
9994.5,12,141.603579
9994.5,12,141.619602
9994.5,12,141.635863
9994.5,12,141.651332
9994.5,12,141.667276
9994.5,12,144.06035
9994.5,12,144.079865
9994.5,12,144.099294
9994.5,12,144.118509
9994.5,12,144.137334
9994.5,12,144.155663
9994.5,12,144.173388
9994.5,12,144.190642
9994.5,12,144.207278
9994.5,12,144.223593
9994.5,12,144.239742
9994.5,12,144.256246
9994.5,12,144.272522
9994.5,12,144.292516
9994.5,12,144.308334
9994.5,12,144.323305
9994.5,12,144.337932
9994.5,12,144.353094
9994.5,12,144.3681
9994.5,12,144.382986
9994.5,12,144.397649
9994.5,12,144.412564
9994.5,12,144.427731
9994.5,12,144.443096
9994.5,12,144.458603
9994.5,12,144.474066
9994.5,12,144.489639
9994.5,12,144.514183
9994.5,12,144.53945
9994.5,12,144.565796
9994.5,12,144.585956
9994.5,12,144.604925
9994.5,12,144.623953
9994.5,12,144.643668
9994.5,12,144.664604
9994.5,12,144.683892
9994.5,12,144.702516
9994.5,12,144.720311
9994.5,12,144.737405
9994.5,12,144.754107
9994.5,12,144.770349
